2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 21:30:03,641 [INFO] 📊 价格: $0.40379 | 信号: 无信号
2026-02-12 21:31:03,816 [INFO] 📊 价格: $0.40385 | 信号: 无信号
2026-02-12 21:32:04,041 [INFO] 📊 价格: $0.40405 | 信号: 无信号
2026-02-12 21:33:04,259 [INFO] 📊 价格: $0.40474 | 信号: 无信号
2026-02-12 21:34:04,484 [INFO] 📊 价格: $0.40436 | 信号: 无信号
2026-02-12 21:35:04,682 [INFO] 📊 价格: $0.40574 | 信号: 无信号
2026-02-12 21:36:04,909 [INFO] 📊 价格: $0.40508 | 信号: 无信号
2026-02-12 21:37:05,212 [INFO] 📊 价格: $0.40639 | 信号: 无信号
2026-02-12 21:38:05,381 [INFO] 📊 价格: $0.40659 | 信号: 无信号
2026-02-12 21:39:05,569 [INFO] 📊 价格: $0.40573 | 信号: 无信号
2026-02-12 21:40:05,793 [INFO] 📊 价格: $0.40533 | 信号: 无信号
2026-02-12 21:41:05,991 [INFO] 📊 价格: $0.40684 | 信号: 无信号
2026-02-12 21:42:06,220 [INFO] 📊 价格: $0.40654 | 信号: 无信号
2026-02-12 21:43:06,401 [INFO] 📊 价格: $0.40689 | 信号: 无信号
2026-02-12 21:44:06,568 [INFO] 📊 价格: $0.40675 | 信号: 无信号
2026-02-12 21:45:06,798 [INFO] 📊 价格: $0.40739 | 信号: 无信号
2026-02-12 21:46:07,011 [INFO] 📊 价格: $0.40679 | 信号: 无信号
2026-02-12 21:47:07,176 [INFO] 📊 价格: $0.40678 | 信号: 无信号
2026-02-12 21:48:07,403 [INFO] 📊 价格: $0.41098 | 信号: 无信号
2026-02-12 21:49:07,627 [INFO] 📊 价格: $0.41155 | 信号: 无信号
2026-02-12 21:50:07,799 [INFO] 📊 价格: $0.41168 | 信号: 无信号
2026-02-12 21:51:08,034 [INFO] 📊 价格: $0.41151 | 信号: 无信号
2026-02-12 21:52:08,243 [INFO] 📊 价格: $0.40987 | 信号: 无信号
2026-02-12 21:53:08,478 [INFO] 📊 价格: $0.40873 | 信号: 无信号
